Country,Sex,Year,s,Age
DNK,Females,1835,1,90.75
DNK,Females,1836,1,90.15
DNK,Females,1837,1,89.47
DNK,Females,1838,1,90.19
DNK,Females,1839,1,90.33
DNK,Females,1840,1,90.12
DNK,Females,1841,1,90.11
DNK,Females,1842,1,89.83
DNK,Females,1843,1,90.19
DNK,Females,1844,1,89.99
DNK,Females,1845,1,90.51
DNK,Females,1846,1,90.11
DNK,Females,1847,1,88.61
DNK,Females,1848,1,90.21000000000001
DNK,Females,1849,1,89.76
DNK,Females,1850,1,91.06
DNK,Females,1851,1,91.06
DNK,Females,1852,1,90.67
DNK,Females,1853,1,87.48
DNK,Females,1854,1,90.77
DNK,Females,1855,1,88.02
DNK,Females,1856,1,90.22
DNK,Females,1857,1,89.52
DNK,Females,1858,1,89.67
DNK,Females,1859,1,90.13
DNK,Females,1860,1,89.9
DNK,Females,1861,1,90.46000000000001
DNK,Females,1862,1,90.55
DNK,Females,1863,1,90.82000000000001
DNK,Females,1864,1,90.15
DNK,Females,1865,1,90.68
DNK,Females,1866,1,90.98
DNK,Females,1867,1,89.57000000000001
DNK,Females,1868,1,91.07000000000001
DNK,Females,1869,1,89.77
DNK,Females,1870,1,90.56
DNK,Females,1871,1,89.58
DNK,Females,1872,1,90.9
DNK,Females,1873,1,90.26
DNK,Females,1874,1,89.58
DNK,Females,1875,1,89.25
DNK,Females,1876,1,90.4
DNK,Females,1877,1,90.59
DNK,Females,1878,1,90.81
DNK,Females,1879,1,89.93
DNK,Females,1880,1,90.03
DNK,Females,1881,1,90.5
DNK,Females,1882,1,90.56
DNK,Females,1883,1,90.25
DNK,Females,1884,1,90.74
DNK,Females,1885,1,90.73
DNK,Females,1886,1,91.03
DNK,Females,1887,1,90.94
DNK,Females,1888,1,90.34
DNK,Females,1889,1,91.45
DNK,Females,1890,1,90.71000000000001
DNK,Females,1891,1,89.21000000000001
DNK,Females,1892,1,89.28
DNK,Females,1893,1,90.4
DNK,Females,1894,1,90.65
DNK,Females,1895,1,90.49
DNK,Females,1896,1,91.02
DNK,Females,1897,1,90.43
DNK,Females,1898,1,91.25
DNK,Females,1899,1,90.27
DNK,Females,1900,1,89.99
DNK,Females,1901,1,91.18
DNK,Females,1902,1,91.38
DNK,Females,1903,1,91.36
DNK,Females,1904,1,91.85000000000001
DNK,Females,1905,1,91.2
DNK,Females,1906,1,92.23
DNK,Females,1907,1,91.18
DNK,Females,1908,1,91.39
DNK,Females,1909,1,91.96000000000001
DNK,Females,1910,1,92.78
DNK,Females,1911,1,92.36
DNK,Females,1912,1,91.9
DNK,Females,1913,1,91.93
DNK,Females,1914,1,92.04
DNK,Females,1915,1,90.98
DNK,Females,1916,1,90.9
DNK,Females,1917,1,90.61
DNK,Females,1918,1,92.28
DNK,Females,1919,1,91.22
DNK,Females,1920,1,91.0
DNK,Females,1921,1,91.74
DNK,Females,1922,1,91.44
DNK,Females,1923,1,91.49
DNK,Females,1924,1,91.62
DNK,Females,1925,1,91.86
DNK,Females,1926,1,92.60000000000001
DNK,Females,1927,1,91.7
DNK,Females,1928,1,92.32000000000001
DNK,Females,1929,1,91.7
DNK,Females,1930,1,92.78
DNK,Females,1931,1,91.7
DNK,Females,1932,1,92.03
DNK,Females,1933,1,92.60000000000001
DNK,Females,1934,1,93.10000000000001
DNK,Females,1935,1,92.11
DNK,Females,1936,1,91.97
DNK,Females,1937,1,92.2
DNK,Females,1938,1,92.72
DNK,Females,1939,1,92.75
DNK,Females,1940,1,91.89
DNK,Females,1941,1,92.3
DNK,Females,1942,1,93.67
DNK,Females,1943,1,93.71000000000001
DNK,Females,1944,1,93.08
DNK,Females,1945,1,93.39
DNK,Females,1946,1,93.23
DNK,Females,1947,1,93.58
DNK,Females,1948,1,97.31
DNK,Females,1949,1,94.86
DNK,Females,1950,1,93.71000000000001
DNK,Females,1951,1,95.39
DNK,Females,1952,1,94.32000000000001
DNK,Females,1953,1,94.14
DNK,Females,1954,1,94.14
DNK,Females,1955,1,97.01
DNK,Females,1956,1,96.95
DNK,Females,1957,1,95.31
DNK,Females,1958,1,95.7
DNK,Females,1959,1,96.29
DNK,Females,1960,1,95.08
DNK,Females,1961,1,96.96000000000001
DNK,Females,1962,1,95.53
DNK,Females,1963,1,95.98
DNK,Females,1964,1,95.95
DNK,Females,1965,1,97.32000000000001
DNK,Females,1966,1,95.78
DNK,Females,1967,1,98.08
DNK,Females,1968,1,98.59
DNK,Females,1969,1,98.94
DNK,Females,1970,1,97.17
DNK,Females,1971,1,99.4
DNK,Females,1972,1,97.09
DNK,Females,1973,1,97.37
DNK,Females,1974,1,97.74000000000001
DNK,Females,1975,1,100.08
DNK,Females,1976,1,96.98
DNK,Females,1977,1,97.88
DNK,Females,1978,1,97.93
DNK,Females,1979,1,97.41
DNK,Females,1980,1,97.63
DNK,Females,1981,1,97.82000000000001
DNK,Females,1982,1,98.46000000000001
DNK,Females,1983,1,97.8
DNK,Females,1984,1,98.12
DNK,Females,1985,1,97.98
DNK,Females,1986,1,98.52
DNK,Females,1987,1,98.71000000000001
DNK,Females,1988,1,99.48
DNK,Females,1989,1,98.69
DNK,Females,1990,1,98.93
DNK,Females,1991,1,99.01
DNK,Females,1992,1,98.86
DNK,Females,1993,1,98.32000000000001
DNK,Females,1994,1,99.10000000000001
DNK,Females,1995,1,98.60000000000001
DNK,Females,1996,1,98.96000000000001
DNK,Females,1997,1,99.51
DNK,Females,1998,1,99.44
DNK,Females,1999,1,98.98
DNK,Females,2000,1,99.36
DNK,Females,2001,1,99.32000000000001
DNK,Females,2002,1,99.17
DNK,Females,2003,1,99.54
DNK,Females,2004,1,99.82000000000001
DNK,Females,2005,1,99.85000000000001
DNK,Females,2006,1,100.38
DNK,Females,2007,1,100.05
DNK,Females,2008,1,100.29
DNK,Females,2009,1,100.58
DNK,Females,2010,1,100.74000000000001
DNK,Females,2011,1,100.36
DNK,Females,2012,1,100.81
DNK,Females,2013,1,100.51
DNK,Females,2014,1,101.06
DNK,Females,2015,1,100.76
DNK,Females,2016,1,100.55
DNK,Females,2017,1,100.84
DNK,Females,2018,1,100.65
DNK,Females,2019,1,101.0
DNK,Females,2020,1,101.19
DNK,Females,2021,1,100.84
DNK,Females,2022,1,100.59
DNK,Males,1835,1,88.73
DNK,Males,1836,1,88.78
DNK,Males,1837,1,87.72
DNK,Males,1838,1,88.64
DNK,Males,1839,1,89.03
DNK,Males,1840,1,88.82000000000001
DNK,Males,1841,1,89.09
DNK,Males,1842,1,88.64
DNK,Males,1843,1,88.77
DNK,Males,1844,1,88.77
DNK,Males,1845,1,89.17
DNK,Males,1846,1,88.97
DNK,Males,1847,1,88.29
DNK,Males,1848,1,88.66
DNK,Males,1849,1,88.26
DNK,Males,1850,1,89.24
DNK,Males,1851,1,89.24
DNK,Males,1852,1,88.88
DNK,Males,1853,1,87.31
DNK,Males,1854,1,88.87
DNK,Males,1855,1,87.53
DNK,Males,1856,1,88.83
DNK,Males,1857,1,88.43
DNK,Males,1858,1,88.38
DNK,Males,1859,1,89.32000000000001
DNK,Males,1860,1,88.69
DNK,Males,1861,1,89.17
DNK,Males,1862,1,89.3
DNK,Males,1863,1,89.78
DNK,Males,1864,1,88.55
DNK,Males,1865,1,88.51
DNK,Males,1866,1,89.57000000000001
DNK,Males,1867,1,89.01
DNK,Males,1868,1,89.51
DNK,Males,1869,1,88.89
DNK,Males,1870,1,88.98
DNK,Males,1871,1,88.65
DNK,Males,1872,1,89.34
DNK,Males,1873,1,89.04
DNK,Males,1874,1,88.56
DNK,Males,1875,1,88.29
DNK,Males,1876,1,88.99
DNK,Males,1877,1,89.73
DNK,Males,1878,1,90.0
DNK,Males,1879,1,88.72
DNK,Males,1880,1,88.87
DNK,Males,1881,1,89.05
DNK,Males,1882,1,89.4
DNK,Males,1883,1,89.26
DNK,Males,1884,1,89.64
DNK,Males,1885,1,88.95
DNK,Males,1886,1,89.85000000000001
DNK,Males,1887,1,89.5
DNK,Males,1888,1,88.99
DNK,Males,1889,1,89.39
DNK,Males,1890,1,88.91
DNK,Males,1891,1,87.74
DNK,Males,1892,1,87.74
DNK,Males,1893,1,88.55
DNK,Males,1894,1,88.85000000000001
DNK,Males,1895,1,88.62
DNK,Males,1896,1,89.0
DNK,Males,1897,1,88.51
DNK,Males,1898,1,89.3
DNK,Males,1899,1,89.11
DNK,Males,1900,1,88.17
DNK,Males,1901,1,89.15
DNK,Males,1902,1,89.55
DNK,Males,1903,1,89.49
DNK,Males,1904,1,89.82000000000001
DNK,Males,1905,1,89.67
DNK,Males,1906,1,90.5
DNK,Males,1907,1,90.05
DNK,Males,1908,1,89.99
DNK,Males,1909,1,90.46000000000001
DNK,Males,1910,1,90.75
DNK,Males,1911,1,90.65
DNK,Males,1912,1,90.36
DNK,Males,1913,1,90.55
DNK,Males,1914,1,90.41
DNK,Males,1915,1,89.84
DNK,Males,1916,1,89.60000000000001
DNK,Males,1917,1,89.59
DNK,Males,1918,1,92.56
DNK,Males,1919,1,90.55
DNK,Males,1920,1,90.47
DNK,Males,1921,1,91.17
DNK,Males,1922,1,90.32000000000001
DNK,Males,1923,1,90.62
DNK,Males,1924,1,90.7
DNK,Males,1925,1,90.99
DNK,Males,1926,1,90.91
DNK,Males,1927,1,90.77
DNK,Males,1928,1,91.7
DNK,Males,1929,1,90.99
DNK,Males,1930,1,91.85000000000001
DNK,Males,1931,1,91.09
DNK,Males,1932,1,91.22
DNK,Males,1933,1,91.8
DNK,Males,1934,1,91.85000000000001
DNK,Males,1935,1,91.22
DNK,Males,1936,1,91.16
DNK,Males,1937,1,91.59
DNK,Males,1938,1,91.99
DNK,Males,1939,1,91.94
DNK,Males,1940,1,91.05
DNK,Males,1941,1,91.52
DNK,Males,1942,1,92.77
DNK,Males,1943,1,92.73
DNK,Males,1944,1,92.56
DNK,Males,1945,1,92.94
DNK,Males,1946,1,92.62
DNK,Males,1947,1,92.68
DNK,Males,1948,1,95.96000000000001
DNK,Males,1949,1,94.01
DNK,Males,1950,1,92.92
DNK,Males,1951,1,94.14
DNK,Males,1952,1,93.5
DNK,Males,1953,1,93.16
DNK,Males,1954,1,93.35000000000001
DNK,Males,1955,1,93.84
DNK,Males,1956,1,93.63
DNK,Males,1957,1,93.36
DNK,Males,1958,1,93.21000000000001
DNK,Males,1959,1,93.3
DNK,Males,1960,1,93.02
DNK,Males,1961,1,93.35000000000001
DNK,Males,1962,1,93.08
DNK,Males,1963,1,93.24
DNK,Males,1964,1,93.37
DNK,Males,1965,1,93.52
DNK,Males,1966,1,93.35000000000001
DNK,Males,1967,1,94.72
DNK,Males,1968,1,94.4
DNK,Males,1969,1,94.79
DNK,Males,1970,1,94.99
DNK,Males,1971,1,94.79
DNK,Males,1972,1,95.46000000000001
DNK,Males,1973,1,95.06
DNK,Males,1974,1,94.91
DNK,Males,1975,1,95.49
DNK,Males,1976,1,94.60000000000001
DNK,Males,1977,1,95.73
DNK,Males,1978,1,95.66
DNK,Males,1979,1,95.05
DNK,Males,1980,1,94.7
DNK,Males,1981,1,94.56
DNK,Males,1982,1,95.18
DNK,Males,1983,1,94.98
DNK,Males,1984,1,95.33
DNK,Males,1985,1,95.33
DNK,Males,1986,1,96.15
DNK,Males,1987,1,95.72
DNK,Males,1988,1,96.16
DNK,Males,1989,1,96.02
DNK,Males,1990,1,95.64
DNK,Males,1991,1,96.06
DNK,Males,1992,1,95.56
DNK,Males,1993,1,95.11
DNK,Males,1994,1,96.03
DNK,Males,1995,1,95.07000000000001
DNK,Males,1996,1,95.68
DNK,Males,1997,1,95.64
DNK,Males,1998,1,95.76
DNK,Males,1999,1,95.79
DNK,Males,2000,1,96.11
DNK,Males,2001,1,96.28
DNK,Males,2002,1,96.22
DNK,Males,2003,1,96.62
DNK,Males,2004,1,96.81
DNK,Males,2005,1,97.01
DNK,Males,2006,1,96.98
DNK,Males,2007,1,97.24000000000001
DNK,Males,2008,1,97.08
DNK,Males,2009,1,97.22
DNK,Males,2010,1,97.27
DNK,Males,2011,1,98.12
DNK,Males,2012,1,97.74000000000001
DNK,Males,2013,1,97.77
DNK,Males,2014,1,98.15
DNK,Males,2015,1,98.27
DNK,Males,2016,1,98.51
DNK,Males,2017,1,98.33
DNK,Males,2018,1,98.15
DNK,Males,2019,1,98.16
DNK,Males,2020,1,98.34
DNK,Males,2021,1,98.41
DNK,Males,2022,1,98.21000000000001
DNK,Total,1835,1,89.02
DNK,Total,1836,1,88.58
DNK,Total,1837,1,87.78
DNK,Total,1838,1,88.76
DNK,Total,1839,1,89.66
DNK,Total,1840,1,88.97
DNK,Total,1841,1,89.2
DNK,Total,1842,1,88.5
DNK,Total,1843,1,89.08
DNK,Total,1844,1,88.88
DNK,Total,1845,1,89.62
DNK,Total,1846,1,88.76
DNK,Total,1847,1,88.04
DNK,Total,1848,1,88.83
DNK,Total,1849,1,88.43
DNK,Total,1850,1,90.04
DNK,Total,1851,1,89.86
DNK,Total,1852,1,89.52
DNK,Total,1853,1,87.01
DNK,Total,1854,1,89.37
DNK,Total,1855,1,87.45
DNK,Total,1856,1,88.85000000000001
DNK,Total,1857,1,88.22
DNK,Total,1858,1,88.53
DNK,Total,1859,1,89.11
DNK,Total,1860,1,88.7
DNK,Total,1861,1,89.15
DNK,Total,1862,1,89.31
DNK,Total,1863,1,89.64
DNK,Total,1864,1,88.83
DNK,Total,1865,1,88.95
DNK,Total,1866,1,90.38
DNK,Total,1867,1,89.08
DNK,Total,1868,1,90.34
DNK,Total,1869,1,89.57000000000001
DNK,Total,1870,1,89.45
DNK,Total,1871,1,89.19
DNK,Total,1872,1,90.35000000000001
DNK,Total,1873,1,89.96000000000001
DNK,Total,1874,1,89.08
DNK,Total,1875,1,88.72
DNK,Total,1876,1,89.93
DNK,Total,1877,1,90.52
DNK,Total,1878,1,90.87
DNK,Total,1879,1,89.53
DNK,Total,1880,1,89.76
DNK,Total,1881,1,90.04
DNK,Total,1882,1,90.4
DNK,Total,1883,1,90.13
DNK,Total,1884,1,90.82000000000001
DNK,Total,1885,1,90.51
DNK,Total,1886,1,90.93
DNK,Total,1887,1,90.97
DNK,Total,1888,1,90.17
DNK,Total,1889,1,91.10000000000001
DNK,Total,1890,1,90.44
DNK,Total,1891,1,89.13
DNK,Total,1892,1,89.27
DNK,Total,1893,1,90.62
DNK,Total,1894,1,90.97
DNK,Total,1895,1,91.78
DNK,Total,1896,1,92.01
DNK,Total,1897,1,91.49
DNK,Total,1898,1,92.84
DNK,Total,1899,1,91.72
DNK,Total,1900,1,90.39
DNK,Total,1901,1,92.15
DNK,Total,1902,1,91.11
DNK,Total,1903,1,91.13
DNK,Total,1904,1,91.55
DNK,Total,1905,1,91.08
DNK,Total,1906,1,92.0
DNK,Total,1907,1,91.2
DNK,Total,1908,1,91.33
DNK,Total,1909,1,92.02
DNK,Total,1910,1,92.46000000000001
DNK,Total,1911,1,92.2
DNK,Total,1912,1,91.79
DNK,Total,1913,1,92.04
DNK,Total,1914,1,92.17
DNK,Total,1915,1,91.07000000000001
DNK,Total,1916,1,91.86
DNK,Total,1917,1,91.27
DNK,Total,1918,1,95.74000000000001
DNK,Total,1919,1,91.7
DNK,Total,1920,1,92.43
DNK,Total,1921,1,92.77
DNK,Total,1922,1,92.15
DNK,Total,1923,1,93.10000000000001
DNK,Total,1924,1,92.94
DNK,Total,1925,1,93.0
DNK,Total,1926,1,93.10000000000001
DNK,Total,1927,1,91.57000000000001
DNK,Total,1928,1,92.83
DNK,Total,1929,1,92.27
DNK,Total,1930,1,92.83
DNK,Total,1931,1,92.45
DNK,Total,1932,1,92.86
DNK,Total,1933,1,93.48
DNK,Total,1934,1,93.76
DNK,Total,1935,1,92.78
DNK,Total,1936,1,92.84
DNK,Total,1937,1,93.03
DNK,Total,1938,1,93.69
DNK,Total,1939,1,93.85000000000001
DNK,Total,1940,1,92.42
DNK,Total,1941,1,92.97
DNK,Total,1942,1,94.09
DNK,Total,1943,1,94.21000000000001
DNK,Total,1944,1,93.81
DNK,Total,1945,1,93.92
DNK,Total,1946,1,93.03
DNK,Total,1947,1,93.41
DNK,Total,1948,1,95.78
DNK,Total,1949,1,94.86
DNK,Total,1950,1,93.95
DNK,Total,1951,1,95.08
DNK,Total,1952,1,94.46000000000001
DNK,Total,1953,1,94.35000000000001
DNK,Total,1954,1,94.53
DNK,Total,1955,1,95.61
DNK,Total,1956,1,95.75
DNK,Total,1957,1,95.16
DNK,Total,1958,1,95.18
DNK,Total,1959,1,95.21000000000001
DNK,Total,1960,1,94.96000000000001
DNK,Total,1961,1,95.47
DNK,Total,1962,1,94.98
DNK,Total,1963,1,94.93
DNK,Total,1964,1,94.58
DNK,Total,1965,1,95.15
DNK,Total,1966,1,94.85000000000001
DNK,Total,1967,1,95.64
DNK,Total,1968,1,96.12
DNK,Total,1969,1,96.44
DNK,Total,1970,1,98.21000000000001
DNK,Total,1971,1,96.8
DNK,Total,1972,1,97.23
DNK,Total,1973,1,97.37
DNK,Total,1974,1,96.87
DNK,Total,1975,1,97.43
DNK,Total,1976,1,96.76
DNK,Total,1977,1,98.72
DNK,Total,1978,1,98.93
DNK,Total,1979,1,97.7
DNK,Total,1980,1,97.42
DNK,Total,1981,1,97.64
DNK,Total,1982,1,99.11
DNK,Total,1983,1,97.68
DNK,Total,1984,1,97.84
DNK,Total,1985,1,97.7
DNK,Total,1986,1,98.25
DNK,Total,1987,1,98.32000000000001
DNK,Total,1988,1,98.28
DNK,Total,1989,1,98.21000000000001
DNK,Total,1990,1,98.09
DNK,Total,1991,1,98.59
DNK,Total,1992,1,98.23
DNK,Total,1993,1,97.69
DNK,Total,1994,1,98.38
DNK,Total,1995,1,97.87
DNK,Total,1996,1,98.26
DNK,Total,1997,1,98.51
DNK,Total,1998,1,99.08
DNK,Total,1999,1,98.86
DNK,Total,2000,1,99.10000000000001
DNK,Total,2001,1,99.04
DNK,Total,2002,1,98.88
DNK,Total,2003,1,99.14
DNK,Total,2004,1,99.4
DNK,Total,2005,1,99.42
DNK,Total,2006,1,99.60000000000001
DNK,Total,2007,1,99.72
DNK,Total,2008,1,99.7
DNK,Total,2009,1,99.98
DNK,Total,2010,1,100.14
DNK,Total,2011,1,100.57000000000001
DNK,Total,2012,1,100.52
DNK,Total,2013,1,100.49000000000001
DNK,Total,2014,1,101.06
DNK,Total,2015,1,100.56
DNK,Total,2016,1,100.5
DNK,Total,2017,1,100.54
DNK,Total,2018,1,100.33
DNK,Total,2019,1,100.69
DNK,Total,2020,1,100.62
DNK,Total,2021,1,100.24000000000001
DNK,Total,2022,1,100.22
FRACNP,Females,1816,1,90.32000000000001
FRACNP,Females,1817,1,90.76
FRACNP,Females,1818,1,90.79
FRACNP,Females,1819,1,90.60000000000001
FRACNP,Females,1820,1,89.65
FRACNP,Females,1821,1,91.62
FRACNP,Females,1822,1,90.85000000000001
FRACNP,Females,1823,1,91.22
FRACNP,Females,1824,1,92.02
FRACNP,Females,1825,1,91.19
FRACNP,Females,1826,1,89.78
FRACNP,Females,1827,1,91.17
FRACNP,Females,1828,1,90.44
FRACNP,Females,1829,1,89.69
FRACNP,Females,1830,1,89.86
FRACNP,Females,1831,1,90.09
FRACNP,Females,1832,1,87.61
FRACNP,Females,1833,1,90.77
FRACNP,Females,1834,1,89.55
FRACNP,Females,1835,1,90.65
FRACNP,Females,1836,1,91.19
FRACNP,Females,1837,1,88.0
FRACNP,Females,1838,1,90.2
FRACNP,Females,1839,1,91.57000000000001
FRACNP,Females,1840,1,89.74
FRACNP,Females,1841,1,91.04
FRACNP,Females,1842,1,84.73
FRACNP,Females,1843,1,90.35000000000001
FRACNP,Females,1844,1,90.79
FRACNP,Females,1845,1,91.42
FRACNP,Females,1846,1,90.39
FRACNP,Females,1847,1,88.57000000000001
FRACNP,Females,1848,1,89.48
FRACNP,Females,1849,1,88.13
FRACNP,Females,1850,1,90.87
FRACNP,Females,1851,1,90.08
FRACNP,Females,1852,1,90.22
FRACNP,Females,1853,1,89.37
FRACNP,Females,1854,1,87.49
FRACNP,Females,1855,1,87.96000000000001
FRACNP,Females,1856,1,89.77
FRACNP,Females,1857,1,89.25
FRACNP,Females,1858,1,88.41
FRACNP,Females,1859,1,88.45
FRACNP,Females,1860,1,90.5
FRACNP,Females,1861,1,90.11
FRACNP,Females,1862,1,90.44
FRACNP,Females,1863,1,90.33
FRACNP,Females,1864,1,89.65
FRACNP,Females,1865,1,89.26
FRACNP,Females,1866,1,89.91
FRACNP,Females,1867,1,89.88
FRACNP,Females,1868,1,89.46000000000001
FRACNP,Females,1869,1,89.73
FRACNP,Females,1870,1,87.56
FRACNP,Females,1871,1,86.34
FRACNP,Females,1872,1,91.56
FRACNP,Females,1873,1,90.10000000000001
FRACNP,Females,1874,1,91.05
FRACNP,Females,1875,1,0.49
FRACNP,Females,1876,1,90.46000000000001
FRACNP,Females,1877,1,90.96000000000001
FRACNP,Females,1878,1,89.92
FRACNP,Females,1879,1,89.51
FRACNP,Females,1880,1,90.19
FRACNP,Females,1881,1,91.13
FRACNP,Females,1882,1,91.15
FRACNP,Females,1883,1,90.74
FRACNP,Females,1884,1,90.94
FRACNP,Females,1885,1,91.05
FRACNP,Females,1886,1,90.85000000000001
FRACNP,Females,1887,1,90.98
FRACNP,Females,1888,1,90.66
FRACNP,Females,1889,1,91.47
FRACNP,Females,1890,1,89.94
FRACNP,Females,1891,1,89.5
FRACNP,Females,1892,1,89.43
FRACNP,Females,1893,1,89.62
FRACNP,Females,1894,1,90.46000000000001
FRACNP,Females,1895,1,89.55
FRACNP,Females,1896,1,91.32000000000001
FRACNP,Females,1897,1,91.77
FRACNP,Females,1898,1,90.51
FRACNP,Females,1899,1,90.4
FRACNP,Females,1900,1,89.52
FRACNP,Females,1901,1,90.75
FRACNP,Females,1902,1,91.16
FRACNP,Females,1903,1,91.04
FRACNP,Females,1904,1,90.76
FRACNP,Females,1905,1,90.61
FRACNP,Females,1906,1,90.64
FRACNP,Females,1907,1,90.22
FRACNP,Females,1908,1,91.23
FRACNP,Females,1909,1,90.51
FRACNP,Females,1910,1,91.65
FRACNP,Females,1911,1,90.4
FRACNP,Females,1912,1,92.17
FRACNP,Females,1913,1,92.10000000000001
FRACNP,Females,1914,1,90.75
FRACNP,Females,1915,1,91.04
FRACNP,Females,1916,1,91.01
FRACNP,Females,1917,1,90.43
FRACNP,Females,1918,1,89.86
FRACNP,Females,1919,1,90.55
FRACNP,Females,1920,1,92.37
FRACNP,Females,1921,1,92.18
FRACNP,Females,1922,1,91.65
FRACNP,Females,1923,1,92.64
FRACNP,Females,1924,1,92.31
FRACNP,Females,1925,1,91.73
FRACNP,Females,1926,1,91.98
FRACNP,Females,1927,1,92.13
FRACNP,Females,1928,1,92.5
FRACNP,Females,1929,1,91.01
FRACNP,Females,1930,1,93.74
FRACNP,Females,1931,1,92.18
FRACNP,Females,1932,1,92.84
FRACNP,Females,1933,1,92.65
FRACNP,Females,1934,1,93.81
FRACNP,Females,1935,1,93.07000000000001
FRACNP,Females,1936,1,93.53
FRACNP,Females,1937,1,93.8
FRACNP,Females,1938,1,93.35000000000001
FRACNP,Females,1939,1,93.14
FRACNP,Females,1940,1,90.59
FRACNP,Females,1941,1,92.38
FRACNP,Females,1942,1,92.36
FRACNP,Females,1943,1,92.82000000000001
FRACNP,Females,1944,1,91.4
FRACNP,Females,1945,1,92.87
FRACNP,Females,1946,1,94.81
FRACNP,Females,1947,1,95.32000000000001
FRACNP,Females,1948,1,96.48
FRACNP,Females,1949,1,94.27
FRACNP,Females,1950,1,95.45
FRACNP,Females,1951,1,94.44
FRACNP,Females,1952,1,95.59
FRACNP,Females,1953,1,94.61
FRACNP,Females,1954,1,95.91
FRACNP,Females,1955,1,95.85000000000001
FRACNP,Females,1956,1,95.22
FRACNP,Females,1957,1,95.93
FRACNP,Females,1958,1,96.52
FRACNP,Females,1959,1,96.44
FRACNP,Females,1960,1,96.3
FRACNP,Females,1961,1,97.29
FRACNP,Females,1962,1,96.36
FRACNP,Females,1963,1,96.15
FRACNP,Females,1964,1,97.52
FRACNP,Females,1965,1,97.04
FRACNP,Females,1966,1,97.77
FRACNP,Females,1967,1,97.39
FRACNP,Females,1968,1,97.2
FRACNP,Females,1969,1,97.36
FRACNP,Females,1970,1,97.8
FRACNP,Females,1971,1,97.58
FRACNP,Females,1972,1,98.16
FRACNP,Females,1973,1,97.82000000000001
FRACNP,Females,1974,1,98.05
FRACNP,Females,1975,1,98.0
FRACNP,Females,1976,1,98.22
FRACNP,Females,1977,1,98.84
FRACNP,Females,1978,1,98.85000000000001
FRACNP,Females,1979,1,99.17
FRACNP,Females,1980,1,99.02
FRACNP,Females,1981,1,98.84
FRACNP,Females,1982,1,99.44
FRACNP,Females,1983,1,99.04
FRACNP,Females,1984,1,99.69
FRACNP,Females,1985,1,99.43
FRACNP,Females,1986,1,99.69
FRACNP,Females,1987,1,100.32000000000001
FRACNP,Females,1988,1,100.56
FRACNP,Females,1989,1,100.44
FRACNP,Females,1990,1,100.54
FRACNP,Females,1991,1,100.89
FRACNP,Females,1992,1,101.19
FRACNP,Females,1993,1,101.08
FRACNP,Females,1994,1,101.58
FRACNP,Females,1995,1,101.26
FRACNP,Females,1996,1,101.34
FRACNP,Females,1997,1,101.46000000000001
FRACNP,Females,1998,1,101.47
FRACNP,Females,1999,1,101.45
FRACNP,Females,2000,1,101.71000000000001
FRACNP,Females,2001,1,101.78
FRACNP,Females,2002,1,101.73
FRACNP,Females,2003,1,101.21000000000001
FRACNP,Females,2004,1,102.68
FRACNP,Females,2005,1,102.32000000000001
FRACNP,Females,2006,1,102.83
FRACNP,Females,2007,1,102.83
FRACNP,Females,2008,1,102.62
FRACNP,Females,2009,1,102.8
FRACNP,Females,2010,1,102.94
FRACNP,Females,2011,1,103.16
FRACNP,Females,2012,1,102.62
FRACNP,Females,2013,1,102.93
FRACNP,Females,2014,1,103.47
FRACNP,Females,2015,1,102.92
FRACNP,Females,2016,1,103.27
FRACNP,Females,2017,1,103.27
FRACNP,Females,2018,1,103.46000000000001
FRACNP,Females,2019,1,103.63
FRACNP,Females,2020,1,102.98
FRACNP,Males,1816,1,89.74
FRACNP,Males,1817,1,89.59
FRACNP,Males,1818,1,90.73
FRACNP,Males,1819,1,90.62
FRACNP,Males,1820,1,89.2
FRACNP,Males,1821,1,91.67
FRACNP,Males,1822,1,90.18
FRACNP,Males,1823,1,90.58
FRACNP,Males,1824,1,91.5
FRACNP,Males,1825,1,90.48
FRACNP,Males,1826,1,89.09
FRACNP,Males,1827,1,90.32000000000001
FRACNP,Males,1828,1,89.4
FRACNP,Males,1829,1,89.12
FRACNP,Males,1830,1,88.86
FRACNP,Males,1831,1,89.49
FRACNP,Males,1832,1,87.39
FRACNP,Males,1833,1,90.27
FRACNP,Males,1834,1,88.88
FRACNP,Males,1835,1,89.46000000000001
FRACNP,Males,1836,1,90.04
FRACNP,Males,1837,1,87.43
FRACNP,Males,1838,1,89.42
FRACNP,Males,1839,1,90.7
FRACNP,Males,1840,1,89.26
FRACNP,Males,1841,1,89.99
FRACNP,Males,1842,1,88.7
FRACNP,Males,1843,1,89.39
FRACNP,Males,1844,1,89.59
FRACNP,Males,1845,1,90.14
FRACNP,Males,1846,1,89.13
FRACNP,Males,1847,1,87.73
FRACNP,Males,1848,1,88.42
FRACNP,Males,1849,1,87.28
FRACNP,Males,1850,1,89.63
FRACNP,Males,1851,1,88.93
FRACNP,Males,1852,1,89.04
FRACNP,Males,1853,1,88.74
FRACNP,Males,1854,1,86.85000000000001
FRACNP,Males,1855,1,86.79
FRACNP,Males,1856,1,88.94
FRACNP,Males,1857,1,88.42
FRACNP,Males,1858,1,88.17
FRACNP,Males,1859,1,87.63
FRACNP,Males,1860,1,89.29
FRACNP,Males,1861,1,89.33
